何年ぶりかの函館の街札幌同様ゴーストタウン緊急事態宣言中だから仕方ないですほとんどの店は営業してません時短要請中だから早めの夕飯活毛蟹が食べたくて入店しましたが特別価格で安くなってるみたいですが１杯1マン以上します悩んだ末にイカで我慢しました炭火で丁寧にやかれ甘いタレがかかります蟹は仕方なく活ではなくむき身やはり味は抜けてパサパサですまあ安いから仕方ないんです^_^,463
函館の海鮮の人気店の海光房さんに行って来ました,463
美味しかったですよー?…が、ウニはやっぱり積丹かな(汗)ウニ刺しをアテに、生搾りグレープフルーツサワーは一気飲みでした(｡･ω･｡)オーダーしたものが全てテーブルの上に揃いました,463
初日の夜は、夜の函館で海鮮を,463
メニューは港町函館ならではの海鮮がおいしいですが、それだけなら他店も同じ,621
これは値段を考えるとお徳では？接客も気持ちよく、この時は地元？の取材らしきものも見かけました,103
産地直送という野菜も甘みがあって美味しい,968
函館でさがみやの麺が食べられるのは嬉しいですねー( ´ ▽ ` )ﾉ土曜のお昼で店内は満席,391
今日は地元のイカがあって、1杯660円とのことで2杯注文,931
6～8月という短い旬の利尻・礼文産バフンウニと北海道産キタムラサキウニの2種を楽しめる「食べ比べ丼」,931
コチラでは「利尻・礼文産」のエゾバフンウニの塩水と生が入荷済との事,931
2年ぶりに函館へ,931
黄色いものが函館産のキタムラサキウニ,931
少し歩いて「うにむらかみ函館本店」さんへ,931
この日の生うには“函館近海 キタムラサキウニ”と壁には案内が貼られていました,931
函館にいった目的はこちらに来るため！・「うにむらかみ 本店」・食べ比べ丼、うにグラタンをチョイス！あ、丼はハーフサイズです笑8月まで限定の、利尻産エゾバフンウニと函館産キタムラサキウニの食べ比べ丼！！！まだあってよかったーこれを食べに来たの一口いただくと…あ、うま…うますぎる…とろっとろにとろけつつもしっかり形は保っていて、もちろん磯臭さなんて皆無！甘くてクリーミーで、濃厚な卵黄のようにご飯に絡みますエゾバフンウニマジで甘いです,931
＊＊＊＊久方ぶりの函館であります,931
函館で雲丹というとこちらのお店を勧められることが多く、一度は行ってみたいと思っていたお店でありました,931
不揃いで色の濃いのが利尻・奥尻島産のエゾバフンうに,931
週末に法事で1年ぶりの函館来訪です,931
利尻・礼文島産のエゾバフンウニこの丼が食べたくて函館まで行ったのです,931
結局北海道のレストランの方々がうにむらかみを評価する発言をされていたこと、絶品小川うにと並び北海道のうに加工会社二大巨頭などと伺い、行くことにした,931
★利尻・礼文島産うに食べ比べ丼☆9塩水うに 利尻産ばふんうに オレンジの方☆8.7無添加生うに 利尻産むらさきうに メジャーなうに丼はこっちのうにを使用,931
伊勢丹の期間限定に函館のむらかみが来ていたので生うに　80ｇ　4000円ちょいうに丼用のタレ付きお店で食べるとちょっぴりなので、うにだけをたっぷりと食べたくて！今回のは函館近海のエゾバフンウニとのことああ～とろける～,931
本日は函館近海の雲丹とのことで、お吸い物はおかわり自由とのご説明,931
北海道の海鮮は少量しか味わえませんでしたが、サッポロクラシックは3杯ずついただき大満足です,931
"苦手な食べ物を克服するには、とびきり美味しいものを食べたほうがいいとのことで、港町函館でご飯の上にウニしか載っていない、無添加生うに丼（税込\4,320）をいただこうと考えていました",931
函館のうには何度か食べたことあるので味は分かっていましたが、いつも通り美味しいです,931
目的地はここ「うに むらかみ 函館本店」です,931
足りなかったら何か追加しようと、お酒のアテにうにの松前漬けをいただきながら（8時半から飲むんか~いという家族のつっこみにもめげず）、待つこと7～8分で運ばれてきました,931
函館のウニのむらかみ本店に行ってきました,931
４．店に着いたら８月いっぱいで季節が終わった利尻のエゾバフンウニの丼を人数分確保して、最後に出してもらうことを了承していただき・・・ここで落ち着いてお酒を飲みながら他の料理をゆっくりと注文です(＾◇＾)はっきり言って料理一つ一つが他の店より値段が高めです,931
今回も写真を見ていただければ分かるように、ご飯が見えるほどウニはスカスカですが、８月末で禁漁なので今後一年間利尻島のウニを食べられないと知っていると、腹も立ちません,931
通常のうに丼はムラサキウニですが、６～８月漁期限定という利尻産のエゾバフンウニのうに丼があり、こりゃ食べるしかないか！と勢いで頼んでみました,931
函館でウニ食べるならココでしょう、とは思いますが昔、積丹半島を一周したときに食べた採れたての「生うに丼」,931
地元では絶対に食べない「うに」だけど、「この勝負、うにの勝ち」です,931
今日の雲丹は利尻…って、旬が始まってるのに地物じゃないの～（笑）,931
函館のウニは、こちらのむらかみさんでしか食べた事ないです,931
続いては牡蠣ですが厚岸ものです,931
絶品！新鮮ウニ刺し　　　　　　　　　　　・　　　　　「うに　むらかみ」＠函館　こんばんは！　函館ネタ第３弾です,931
こちらのお店では提供するウニ丼にミョウバンを使ってないのは勿論、全国発送用の礼文・利尻島産のエゾバフンウニなども無添加で販売している,931
頼んだのは、刺身盛り三種、雲丹のグラタン、ホタテ、いくら、雲丹と北海道を代表する海産物の三色丼、ホッキやホタテ、ボタン海老、活けあわび、雲丹の焼き物を注文,931
頼んだは塩水バフンうに丼（３８００円）、アワビとウニを冷製の出しに浮かせたもの（名前を失念、２１００円）、いくら丼の小（９００円）、活イカの造り（２０００円くらい）、生ビールと熊コロリという北海道の日本酒,931
うには利尻のバフンウニと焼尻のムラサキウニの食べ比べ,931
北海道地元産の雲丹を使った料理が比較的リーズナブルに食べることが出来る,931
北海道のウニは都心で食べるウニとは別物です,931
北海道マラソン完走後‥翌日 札幌から函館へ飛行機で移動人気のお店【むらかみ】さんへ20分ほどの待ちで店内に案内『生ビールお願いします』ウニ大好きオヤジはメニュー表に釘づけ?◆塩水うに刺し◆ウニグラタン◆ウニ殻焼◆ウニ丼◆ホタテ いくら丼ふたりで仲良くワケワケ( ??? )ウニウニ?ワクワク?馬馬函館に来たひとつの目的はクリア！北海道のウニのシーズンは夏季たいへん美味しくいただき‥ごちそうさまでした,931
うに丼は提供時に「今日のうには函館産ムラサキウニです」と説明がありました,931
この時期にしか食べられないという、オススメの利尻産のうにの刺身もあっさりしてるな、と思いました,931
以上「うに むらかみ 函館本店」でした,931
函館旅行の晩ご飯！週末なので予約しました（予約で満席）店内は清潔感がありテーブル席が沢山ありましたメニューを開くとウニ・ウニ・ウニうぬう…ウニグラタン、ウニ卵焼き、ウニ刺しなどメニューの色がオレンジ色！ウニグラタン濃厚でふわっとウニの香りしてオススメですその他にもいかぽっぽやホッケの焼き魚など北海道らしいものが沢山あり観光客にはオススメだと思いますただウニ系メニューはしかたないけどその他のメニューの価格が少し高いかなと思いました,931
30年ぶりの函館,931
自分の中では、函館でウニといえば「むらかみ」,931
内容はウニ、帆立、甘エビ、サーモン、かに、と北海道らしい内容,931
真夏の利尻のものより卵巣の一つ一つはだいぶ小粒です,931
ウニは５月からは利尻産だそうです,931
今回のウニは天売島、焼尻島産のキタムラサキウニ,931
利尻・礼文島産のバフンウニが入荷しているとの事、本格シーズンが過ぎ去る前に、伺わせて頂きました,931
池袋西武の催事 北海道うまいもの会うに むらかみ 2018.3北海道のうまいものを食べ歩きます,931
函館旅行の時に、どうしても食べたかったウニ！苦手な私でも北海道のウニは絶対に食べれるよ！といろいろな人に言われ期待はどんどん上がり、今回、うにの村上さんへ行ってきました！平日だったので待つことはないかなーと思いながら行き、10分ほど待ってすぐに席に案内されました,931
再訪したときは二日間行きましたが、うち一日は北海道の家庭でよく食べる家庭的なジンギスカンを作ってもらい感動！！あわび、ホッキ、秋刀魚、活けイカなど函館近海で取れたものを堪能,619
もめんの日本全国 食べ歩きの旅 函館編9月の3連休の初日前日の終電でやってきた函館だぁこの日は9時30分発の「青森県大間行」のフェリーに乗るつもりなんですよねぇなので函館に居れる時間は非常に短いとりあえず早朝にホテルを脱出し前から行きたかった函館市場でセリ体験　※セリについては日記をご覧ください函館市場のセリ見学の後、朝ご飯を食べる♪時計は7時函館名物の「烏賊」のセリを見学したので烏賊がめっちゃ食べたーーーーい！（ｗｗ烏賊といえばやっぱりお寿司屋さんでしょ？問題は朝から営業しているお寿司屋さんなんてあるのか？とりあえず函館駅前にある観光スポット「函館朝市」でお寿司屋さんを探してみたらありましたありましたお寿司屋さん！！見つけたのはこちらの「すしの鮮昇」さん♪●お店について　函館駅前にある函館朝市の中にある　「どんぶり横丁市場」という建物に　お店はあった　客席はカウンター席が8席だけの　とっても小さなお店　私がお店に入ったタイミングでは先客はゼロ　とりあえずネタケースの前の席に　座らせてもらった●食べた料理について　まずは生ビールから　カチカチに凍ったビールジョッキで登場　生ビールはキンキンに冷た～～い！！　ぷっはぁ！！　朝の7時から呑む生ビールは　最高に美味しいですわぁ！！　■雲丹烏賊ソーメン■　　函館の烏賊が食べたので　　お店のおすすめという「雲丹烏賊ソーメン」　　をオーダーしてみた　　ネットリとして甘い烏賊ソーメンの上に　　香りと風味が良い馬糞雲丹　　間違いない美味しさよねぇ　　これはビールじゃ駄目でしょう？　　ということで冷酒もオーダー♪　　北海道のお酒「柴田」にしてみた　　冷酒も美味しいわぁ　■お寿司■　　時間があんまりないので　　続けてお寿司を食べる　　ネタケースから適当に注文してみた　　・ホッキ貝　　　生ホッキは甘くて美味しい！　　　シャリはほんのり温かいのね　　・秋刀魚　　　今が旬の秋刀魚は脂が乗ってますねぇ　　　臭みなんかも全くない　　・ニシン　　　北海道らしいネタのニシン　　　これは脂が乗りまくってます　　　トロトロで口の中で融けるぅ　　・筋子　　　塩味がちょっと濃いめですけど　　　ネットリマッタリした食感が素敵　　　また海苔がパリッとしていて美味しい　　・トロ鉄火　　　地元の戸井のマグロの　　　トロを使ったトロ鉄火　　　トロの量はそんなに多くはないけど　　　大トロで脂がめっちゃ濃いので　　　これぐらいで十分　　　口の中で融ける感じ●最後に　最後にお会計　お酒は生ビール1杯に冷酒を2杯呑んで　4590円でした　さすがにサク呑みだったから　値段もそんなに高くないですねぇ　ちなみにこちらのお店　何気にすんごい高級なお酒を　一杯置いてあるんですよねぇ　特にウイスキーが凄い　でも、誰がこんな高いお酒を呑むんやろか？　大将に聞いてみたら　ほとんど呑まれる方はいてないそうな（ｗ　そりゃそうやろうねぇ（＾＾；　はふぅ・・・　早朝から寿司屋呑みをして良い気分♪　ごちそうさまでした　んじゃま、函館港に移動しますかねぇ　次はいよいよ北海道を脱出して　青森県の大間だぁ！！　もめんの食べ歩きの旅・・・つづく・・・,15
この日は休憩がてらの立ち寄りだったのでイカめしだけつまみましたが、他にも北海道の食材を生かしてご当地メニューが充実していて価格もお手頃と使い勝手も良いと思いました,520
料理も「旬魚の山椒焼き」など、魚の味を楽しめるものから、肉料理、ガーリックトースト、パエリア、鍋など種類が豊富でした,520
雲丹も、鮑も、蟹も、いくらも、北寄貝も、どんなに飲んでも食べても福沢諭吉でお釣りが来るのは函館ならでは！これからも函館に帰る度に立ち寄らせていただくことになるでしょう,1018
大手のファストフードチェーンではあり得ない重さは感動モノです(ToT)食材は主に道南のものを使っていることから、道南以外には出店しないこだわりがあるので、函館観光の際はお試し下さい,456
鮪は今日は大間ですとのこと,816
新鮮すぎる函館の海鮮は、子供には時としてウケないこともある,92
北海道らしきものもあまり無かった気がしてならない,308
地元のものじゃないものも置いてる、販売者が恵山の会社みたい,700
私が学生の時に来た函館は、夜中、駅前を自転車の輪行組とバックパッカー組の学生たちが雑魚寝して、ごった返していたものですが、今では雑魚寝すら死語になりつつあります,378
地元知内産の牡蠣のグラタンもトマトベースにグリュイエールチーズと、牡蠣好きグラタン好きの私には堪らない1品でした,277
函館に行くたびに候補に上がりながらもタイミングが合わず伺えなかった「レストラン　バスク」は、創業から35年という長い歴史の中、オーナーシェフが主に道南の食材を使い丁寧に作られていて、定期的に通いたくなるお店でした,277
この地で採れる魚介類、 肉類、乳製品、山の幸、自家菜園の有機無農薬の野菜を使い、伝統的なバスク料理とスペイン料理の手法で調理された函館の豊かな食材を供する知る人ぞ知る名店,277
地物のカタクチイワシで作った自家製アンチョビを売っており、お土産にもオススメ！ベイに姉妹店La Concha（ラ・コンチャ）があり、気軽に立ち寄れ、立ち飲みも出来、こちらも好きなお店！,277
ここ以外ではバスク料理はあまり食べた事がないですが、地元の食材を多く使っており、なかなか面白いです,277
地元の食材をふんだんに使ったバスク料理はボリュームたっぷり,277
ラッキーピエロさんは地産地消に取り組まれていて、チャイニーズチキンバーガーの鶏肉は北海道伊達産、レタスは函館の隣の北斗市、他にも卵や牛乳、フランクフルトに至るまで出来るだけ北海道、特に道南の食材を使われているそうです,704
鶏は北海道伊達産のものを使用し、唐揚げ単体で食べても美味しいもの,704
しかもほぼ道南の食材をするという企業理念にも敬服で、函館における筆頭のご当地グルメの地位を築いていることにも納得です,704
#チャイニーズチキンバーガー#地産地消　できるだけ北海道のものを使う#店舗によってメニューが違う#お客様からのアイディアバーガー#店舗デザイン　コンセプトは立地によってそれぞれ違う#お客様　がびっくりする店づくり#ハンバーガー　出来たて、美味さにびっくり#函館来たらラッキーピエロ,704
この形の豆パンが懐かしくて好きだけど、これは北海道だけのものなんだろうか,273
山葵をたっぷり溶いて食べると、いい感じに甘辛になって美味しいですよ♪次に、■シシャモの塩焼きシシャモは、むかわ産のものを使用されています,1118
地物のたち天、甘くてとろ?り、美味しゅうございます　(*´m｀*)比較的良心的な値段に思われます,1118
函館らしいもの、ないしは北海道らしいものを食べたいなと思ったときにはおすすめの場所です,204
ちょっと慌ただしかったのですが、北海道の美味しいものを頂いた感で満足致しました,335
ランチセットは880円から、1200円の色々ついているものまで豊富,61
昼過ぎに行ったら人気店の鮮魚は売り切れてましたね札幌帰る前に晩飯の海鮮ネタを買いに来たのであまり問題はありませんでしたが今回は大きな売り場を持っているマルミ佐藤商店で買いました函館の根崎のバフンウニがありました本来ならコレにするところでしたが今シーズンは利尻礼文のバフンウニを食ってないのでそっちにしちゃいました見た目はすごい良くて大きかったけど味は抜けていました稚内に住んでた頃はこれより旨いのが安く買えたなぁ利尻とか礼文って括りをしても色んなのがあるからやっぱり高級寿司で食うのがいいこの店で買いものをした理由はウニではありません自社製の松前漬けがあったからです松前の松前物産館ヨネタの松前漬けを食って以来松前漬けの評価がメチャクチャ上がりましたしかしそう簡単に手に入らない代物です実家のある函館で同じクラスのものがないか探しているのです函館のヨネタではありませんので悪しからず普通の松前漬け600もありましたがカニ入り800は白造りでしたのでそちらにしましたカニは思ったより見受けられますが数の子が多い方が嬉しいしイカとか具それぞれもそれ程よいわけでなく味は白造りならではの味わいがありますが甘い・・・甘すぎるもっとスッキリさせてほしいなんて文句ばかりですが私的最強の松前漬けとの比較だから勘弁してください次はいくつかの店で売られていた加賀商店の白造り松前漬けを親に送ってもらおうこれも函館限定のレア品なのです,77
大間のマグロ、いかの刺身、海水ウニ・・・「これ食べたい！」と言えば切ったり下拵えしてくれたり親切なお店ばかり,77
お盆のぷちトリップで訪れたお店をアップし終え，改めてマイレビュアー様達の函館レビューをサーフすれば…　ありゃ，“自由市場”登録されてるじゃないですか，で便乗レビュー (＾＾;)ゞ函館を訪れれば決まって足を向けるのですが，画像は余り有りません．請御容赦 m(_ _)m今回は投宿したホテルが隣町だったので，朝食後ぶらりと素見して来ました．地物・到来物，品目は豊富；お店によって揃えも其々．色んな魚の顔を見て回るだけで楽しい．呼込みも押し付けがましいことは無く，ゆっくり品定め出切るのが好いですね (o^ ')b地物は旬の朝烏賊・牡丹海老を始め穴子・稚鰤・河豚（小紋河豚と思う）など，到来物は喉黒・鱸・真鯵などの他，ノルウェーと思しき匹もののアトランティックサーモンまで有りました (^^;)買物は一点；前回中トロ（カナダ産クロマグロ）一柵を頂き大当りだったお店で戸井クロマグロ（店前に飾った兜では 100kg級）の中落；１パック５００円也．旨かった～ (^^)v　　　　　　　　　　　　　　　　　　　　　　・・・次回も必ず遊びに行きますね．ご馳走様でした (^^)b,77
でも合計￥2000　　この量を札幌で食べたとすると、、、恐ろしい値段になりますねーーーその他、地物の魚介が目白押し！日本一といわれる戸井産マグロも激安で並んでますし、ヤナギノマイ、鱈、ハマチ、ウニ、朝イカ、蟹、マス、干物類、貝類、、、野菜類もありますよ！勿論、食堂もあります,77
そして、おみやげに買ってきた地物の「根ボッケの一夜干し」は絶品でした！これまで羅臼産の縞ホッケの一夜干しが最高だと思っていたんですが、もう、これからは根ボッケですね,77
箸で持ちあげると身にハリがあって、やっぱり函館のイカだなって思う,77
値段も安いですし、函館の海鮮を安く食べたい時は、この店をオススメします,737
先日、函館のお客さんと会食を・・・14年ぶりの函館でしたが、もっと前に知りたかった,737
この日の夜はよほど疲れていたのか余裕なかったのか外観は写真がぶれまくっており使えなかったけど、一人旅ではなかなかいかない函館飲みを経験できたからうれしかったです,19
地物の香箱蟹と雲丹に松茸は正に贅沢の極みで有り、自家製ポン酢ダレとの合わせも流石に絶妙です,1057
尻尾まで頂きましたが・・・たまらん旨さ！！！次に野菜が来たのですが・・・何やったかな？　忘れた？？？その次に地物の太刀魚の南紅梅和えが来た！腕物のように出てきた！上品で美味しい！美味しすぎて・・・冷酒　十一州を注文しました,1057
地物のマグロも良い感じでした,1057
造りは南茅部の鯖、噴火湾の戻り鰹（超レア）、地物鰤，鰈と、函館の一流割烹でもそうそう出ない見事なもの,1057
北海道らしいなってのはスイートコーンと柳葉魚,1057
函館のものではないけれど、ゴマ好きには良いんじゃないかな？ごちそうさま～♪,522
ジュンサイや枝豆を使ったりと地元の旬の食材を利用して季節感が感じられます,472
海鮮の北海道出身ですが、魚系出汁は苦手,659
久方ぶりの函館で、夜の締めはやっぱり「塩ラーメン」,659
【北海道メロン】（300円税込）やはり北海道に来たからには、地元のものを…とこちらをチョイス,87
数十年ぶりの北海道旅行ということでしたから、むちゃくちゃ厚着の重装備で出掛けたせいか、たまたま晴天で温厚な気候に恵まれたせいなのか、どこへ行っても上せてしまうほど汗ばむくらいでした,87
青森の大間のマグロは有名ですが、同じ津軽海峡の海域を泳ぐマグロは函館側でも揚がることはあまり知られていません,534
2014年11月以来、約2年ぶりの函館訪問,534
まぐろの町・大間が近いだけあってさすがですね！そして今回もイカ刺しにはしっかりと肝付き！イカそのものはコリコリとしていい食感で旨味もしっかり,534
呼子で食べたイカはイカそのものはもちろん、イカしゅうまいがあったり残った身を天ぷらにしてくれるのがすごく良かったけど函館のイカも侮れず、甲乙つけがたいですね！,534
2010のマグロ日本一を獲った戸井のマグロが食べれるかな？なんて甘い期待を抱いていましたが戸井産は殆どが東京に流れるのだそう,534
函館ならではのネタもありますが、まぁ地元チェーンの回転寿司ですね,978
旬の三陸のものほどではないですが、北海道のホヤも美味しいですね,978
トロにしん、いわし、道産真いかと知内産にら、赤ほやす、げんげ汁、かじか子、さんま飯寿司7皿1793円,978
『 生ビール、うに、鉄火巻き、道産真いかと知内にら軍艦、茶碗蒸し 』を紙に書いて、板前さんに提出,978
変わり種の “道産真いかと知内にら軍艦” コレ美味かったなー,978
「回転寿司根室花まるキラリス函館店」では、安価なネタから豪華絢爛なネタまで各種豊富！また、別紙メニューも用意されており、よりどりみどりな感じでした,978
本日のネタ切り落とし軍艦忙しそうで聞き逃しましたがカレイとかかな？これ絶対おすすめ！黒ソイのあら汁180円で身が結構ついたアラがたっぷりごぼうや人参ネギと具沢山です汁椀と比べたら大きいのわかるかな？2、3人前くらいの大きさです最後は函館産のヤリイカこれからシーズンなんだって税込単価で黄皿194円、ピンク248円、緑291円、赤345円1500円でお釣りが来たので良い感じですね,978
根室花まるさんネタが豊富なのも人気の秘密ですね♪,978
新型コロナウィルス流行でインバウンド消滅後、地盤沈下している空気も漂う函館ですが、こちらのお店だけは夕方に行列ができるほどの人気ぶり,978
札幌だと行列で並ぶ「回転寿司根室花まる」が函館のキラリスに！そこまで並ばず北海道の新鮮なネタをリーズナブルに食べれてとても美味しいです?詳しくはこちら?「根室花まる キラリス函館店」はネタ新鮮で安く食べれて美味しい?https://saron-sayuko.com/2020/03/14/hanamaru-kiralis/,978
生ホタテ青ソイサンマタラの白子タラバガニのふんどし本マグロ角トロ本ズワイガニウニ根室（道東）のお店ということもあり、函館近海に限らず、広い地域からの道産ネタのオンパレードそして、ネタのクオリティも、北海道クオリティで満足出来るものでした食べたネタの中では、生ホタテ、タラの白子（北海道ではタチと呼びます）、タラバガニのふんどしも、タラバの味が味わえて食べ応えあり、特に美味しかったです！美味しかったです！！ご馳走さまでした！！,978
北海道産の食材を90%以上使用している事の証明となる提灯です,1006
しかもゴロ付き！！酒飲みにはたまりません（笑）野菜も今金産のものでこだわってるみたいでアスパラ焼きやジャガイモ焼き、ネギ焼きは素朴ですが絶品でした,1006
"都心なら３～５千円といったところでしょうが、地元の食材の新鮮さと雰囲気を味わいながらこの値段(この日は税込2,624円でした)は安いの一言！あー美味かった！こうなったら、毎年 北海道に来なければ(^^;",316
函館でイカ食べたことない人は、人生ちょっぴりそんしてるよ？朝イカなんて食べちゃったら東京でイカ刺しなんかたべれません,316
2000円チョイかな？！この値段だと地元の『うに』は使ってなく輸入品だと思うのですがイマイチでしたね…うに以外は普通に美味しかったですねー！総評そこそこ美味しいけど、感動はないですねー！それと、うにはやっぱ高いお金払わないと美味しくないですねー！,316
旅行で北海道に行ったので訪問しました１０時過ぎに訪問半端な時間なのに意外とお客さんが入ってました函館はイカだろうと思い、いか・いくら丼を注文１４７０円イカが透明というか半透明新鮮ですね醤油味のタレで味付けされています想像した味で文句なく美味しい海鮮丼で『想像した味』ってなかなか難しいんですよね途中からいか・いくら・わさびを混ぜて食べましたが、これもまた美味しい（わさびは付いてなかったので他の人のを貰いました）食事はとても美味しいのですが、お茶はセルフでした他の席と近いので、奥に座ると途中で取りに行きにくいのが難点・・・,316
我々は、テーブル席に案内されました♪鍛高譚のボトルを入れて、お勧めを聞きます♪大阪から来たというと、色々と地元のモノを案内してくれました,760
なかなか風情のある佇まいきたー！活イカ！透明！歯ごたえもあって甘い！さいこー刺身はすぐに平らげ、ゲソは天ぷらにしてもらいましたよー厚岸の生牡蠣もありました活縞海老,760
こちらは仕事も終わり翌日帰るだけで何にも用事がなくちびちび飲みながら函館の海鮮を堪能したいと思っていたところなので思うところです！しかし、お店の中は誰もいないのにマスターがすごい勢いで手を動かし、他のお店の方に指示を飛ばしています,760
このようなものが函館ラーメンだと観光客の人に思われては、イメージダウンに成り兼ねないと思うのは私だけではないと思いますが・・・地元の人間が二度足を運ばない理由が判りました,960
・ズワイカニ ・ボタンエビ ・ウニ＆イクラ キラキラ輝いていてまさに宝石箱やー ・玉子焼き地物が多くて満足な10艦です,862
地元の良い食材が入るとそのものに合わせたお料理を作られているので、行くたびに違ったメニューがあっていつも目移りしちゃいます（笑）,758
恐らく20年ぶりの函館,987
もう１つは北海道らしいものをと、とうもろこしを頼んだが香りと風味がすごいです,987
場所は函館市五稜郭町五稜郭タワー2階にあるジェラート屋へテーブルあり季節限定でとうもろこしを使ったジェラートがあった北海道ならではのものが食べたかったのでそれを注文するとしよう1フレーバー　390円2フレーバー　480円今回2フレーバーを注文季節限定とうもろこしエスティーヴォとボスコベリーヨーグルトで480円とうもろこしエスティーヴォはとうもろこしの風味が豊か甘めのコーンスープをジェラートにしたような感じかなボスコベリーヨーグルトはマイルドな甘酸っぱさのジェラート普通に旨かった美味度34/50コスパ10/20雰囲気10/20接客5/10全てを足すと・・・リピ度59/100食べログ評価北海道函館市五稜郭町43-9五稜郭タワー2F0138-30-3369,987
北海道産の食材を使ったジェラートです,987
メニューは、あまり函館とか北海道っぽい感じはしなかったけれど、牛乳は函館近郊のものを使用していたり、そのほかの材料も北海道産のものを使用するなど、こだわっているようでした,987
それだけ函館＝海鮮というイメージが強く、また魅力的なお店が多いってことですね,406
施設丸々貸切の贅沢な岩盤浴！食事の時間は、専用の個室にて地元の食材を生かした食事,50
夕食も、地産地消のこだわりの会席料理で和と洋の斬新な組み合わせが味わえる,50
お酒も地元のものがたくさんありました,50
?鮭ハラスとニシンの焼き魚におばんざい?がごめ昆布ととろろ汁函館のお味噌汁はこのとろろこんぶが入ったものが主流のようですね,50
どのお料理も地産地消、それも自家農園でのお野菜等を使用しているとのことでした,50
新幹線の開通で青森産の食材も使いやすくなっているようでした,50
それにしても食前酒からデザートにいたるまで全て地物というから驚く,50
〈前菜　函館の輝く夜〉海や星空をイメージした函館のイメージ・噴火湾産帆立の南蛮味噌焼き・函館酪農公社　クリームチーズのピンチョス・七飯勝田豆腐のアボカド豆腐を海老と自家製マヨネーズで・大沼産じゅんさいと浅利レモン寄せ　梅肉を添えて・地場夏野菜のスティック・噴火湾産活蛸と登別藤崎わさび園のわさびを使用した蛸山葵 蛸のこりこり食感があり、ピリッと響きます,50
・津軽海峡幽玄盛り函館産　津軽海峡産　鮪　・　函館産　時鮭　・　噴火湾産　平目　・　松前産　雲丹お造り一つ一つが、見た目からも美味しさが伝わりそう,50
北海道の食材で、工夫がすごいなあという感想,50
函館はサバ旨い,1029
びっくりする程、具沢山！海鮮の豊富な函館だけあって、大きな帆立が3つも入っていました,775
松前のアワビ、根室のサンマなど北海道のネタを中心に12カン付く,664
◆「北彩巻（1566円）」・・戸井産のマグロやイクラ、ウニ、などを使用されているとか,664
陸奥湾ほどではないにせよ、函館の帆立も有名だし、そうした自然の幸と組み合わせたセンスは、さすがだと思うね,664
「島うた」と言っても沖縄には関係ないらしいです^^;  函館近海の新鮮なネタです☆　お寿司は、ん～～♪♪確かに美味しい！！小ぶりなシャリに、きゅっとまとまったカンジで、いっつも回転すしにしか行けない私にゃ「やっぱ違うな(^O^*」と思わせてくれましたよ,4
イカール星人が可愛いくお出迎え?前菜盛り合わせが、どれも素敵で全部美味しかったです！自家製無農薬野菜やハーブを使い、函館の旬の魚やお肉など使った料理の数々はどれにするか迷うくらい！シェフも気さくで明るく本当に雰囲気良くカジュアルに料理を楽しめます！また行きたい！！詳細はこちら?Etadokah（エタドカ）函館の旬の食材を使った料理が絶品?前菜盛り合わせも感激！https://saron-sayuko.com/2021/04/13/etadokah/,686
そして今回、函館駅前に、新店舗オープンされたようで、ちょうど2年ぶりの函館帰郷だったので、こちらのお店で食べてみようと思いました,691
本日は礼文産のキタムラサキウニとのこと,691
3連休に連れと北海道にウニ食べ行こうということで、初の函館に来ました,827
こちらのお料理には地元の食材をふんだんに使っているらしいんです,610
サラダはおそらく地元の新鮮なもの,1125
地元函館に帰省し数年ぶりに再訪問しました( ´ ▽ ` )ﾉやはり函館の海鮮は美味しい！ここは魚も美味しいが他の一品料理も中々のものです！お通しはビミョーかもm(_ _)m注文した物  活イカ、ホタテ刺やはり函館のイカは最高甘味、コリコリ感は最高でした！札幌にある死にかけの活イカとは別物です,825
南茅部産のがごめ昆布を混ぜ込んだ「昆布あんぱん」は、昆布の塩加減が餡の甘味を引き立てる,173
そして、すごいのが地産地消で北海道の食材をほぼ使用しているという事,336
又、函館市民のソウルフードと言っていい此方だが、地産地消を心掛け、道南以外への出店をせず、地元を大切にしてるところも味やメニューの豊富さだけなく根強く愛され続ける理由なんだろう,336
続いての「ラキポテ」は、「ラッキーピエロ」を代表するサイドメニューで、熱々カリカリポテトに、まろやかなホワイトソース、酸味と甘味が響き合うデミグラスソースが絡み合ってウマイ！その後、「ラブライブ!サンシャイン!!」劇中と同様に「カランカラン！」と鐘の音とともに「太っちょバーガー」が登場！「太っちょバーガー」の底には刻んだ玉ねぎとともに、コロッケやミートパティが、上部には目玉焼き、レタス、胡麻付きバンズが載せられていました様々な具材が挟まれている「太っちょバーガー」は、大食いチャレンジ料理の如く大迫力！食べる際にはナイフとフォークが必須ですが、ホクホク食感のコロッケ、肉厚でお肉の美味しさに満ち溢れるパティ、爽やかに玉ねぎの風味が効いたタルタルソース、ぷるぷる食感の目玉焼き、香ばしい胡麻付きバンズ、みずみずしいレタス、トマトが絡んで、見た目以上に爽やかな美味しさに大興奮！重量感あふれる姿が嘘のようにあっという間に完食できちゃいました！「ラッキーピエロ」は、五稜郭タワー近く以外にも色々な場所にあるので、函館市っぽいものをなにか食べたくなったら1度は足を運んでおくことをオススメします！,336
